ClockLab,,,,
1873L,,,,
16-Nov-20,6:00,,,
Day,Hr,Min,Cnts/min,Lights
57,15,20,0,232.8
57,15,25,0,229.2
57,15,30,0,233.6
57,15,35,0,238.2
57,15,40,0,230.6
57,15,45,0,232.2
57,15,50,0,232.2
57,15,55,0,236.4
57,16,0,0,236.6
57,16,5,0,235.8
57,16,10,1.8,230.8
57,16,15,19.4,227
57,16,20,1.8,228.4
57,16,25,0,228.2
57,16,30,30,228.2
57,16,35,44.2,134
57,16,40,58.4,194.2
57,16,45,45.8,192.8
57,16,50,46,193.2
57,16,55,48.4,192.2
57,17,0,44.2,193.4
57,17,5,30,191.6
57,17,10,46.4,189.6
57,17,15,56,194.8
57,17,20,47.2,189.8
57,17,25,40.4,183.6
57,17,30,19.4,188.4
57,17,35,54.2,181.8
57,17,40,50.6,185.8
57,17,45,59.2,200.6
57,17,50,49,193.8
57,17,55,44,193.8
57,18,0,32.8,39.6
57,18,5,35.8,0
57,18,10,35.4,0
57,18,15,38.2,0
57,18,20,47.2,0
57,18,25,51,0
57,18,30,35.4,0
57,18,35,30.6,0
57,18,40,45,0
57,18,45,31.8,0
57,18,50,26.4,0
57,18,55,29.4,0
57,19,0,29.6,0
57,19,5,55.2,0
57,19,10,44.6,0
57,19,15,61,0
57,19,20,24,0
57,19,25,29.6,0
57,19,30,39.8,0
57,19,35,25,0
57,19,40,58.2,0
57,19,45,70.6,0
57,19,50,48.8,0
57,19,55,64.4,0
57,20,0,51.8,0
57,20,5,62.8,0
57,20,10,46.6,0
57,20,15,55.4,0
57,20,20,60.8,0
57,20,25,76.4,0
57,20,30,50,0
57,20,35,43.8,0
57,20,40,33.4,0
57,20,45,25.8,0
57,20,50,49,0
57,20,55,47.8,0
57,21,0,57.8,0
57,21,5,34.4,0
57,21,10,65.2,0
57,21,15,49.8,0
57,21,20,30.4,0
57,21,25,43.6,0
57,21,30,33.6,0
57,21,35,39.8,0
57,21,40,65.2,0
57,21,45,47.2,0
57,21,50,37.4,0
57,21,55,36.2,0
57,22,0,28.6,0
57,22,5,28.8,0
57,22,10,46.4,0
57,22,15,44.8,0
57,22,20,19.4,0
57,22,25,2,0
57,22,30,5,0
57,22,35,0.8,0
57,22,40,0.8,0
57,22,45,0.2,0
57,22,50,0.4,0
57,22,55,0.4,0
57,23,0,0.4,0
57,23,5,0.4,0
57,23,10,0,0
57,23,15,1.2,0
57,23,20,0,0
57,23,25,0.2,0
57,23,30,0.6,0
57,23,35,0,0
57,23,40,1,0
57,23,45,0,0
57,23,50,0,0
57,23,55,0,0
58,0,0,0,0
58,0,5,6.8,0
58,0,10,20.8,0
58,0,15,20.2,0
58,0,20,28,0
58,0,25,17.4,0
58,0,30,5,0
58,0,35,3.2,0
58,0,40,2.6,0
58,0,45,0,0
58,0,50,0,0
58,0,55,0,0
58,1,0,0,0
58,1,5,0,0
58,1,10,0.2,0
58,1,15,0,0
58,1,20,0,0
58,1,25,0.6,0
58,1,30,0.4,0
58,1,35,0.2,0
58,1,40,0.6,0
58,1,45,1.2,0
58,1,50,0.2,0
58,1,55,0.8,0
58,2,0,1.6,0
58,2,5,0.4,0
58,2,10,1.8,0
58,2,15,1.6,0
58,2,20,2.6,0
58,2,25,15,0
58,2,30,41.8,0
58,2,35,11.4,0
58,2,40,33.2,0
58,2,45,38.4,0
58,2,50,35.6,0
58,2,55,31.6,0
58,3,0,34.6,0
58,3,5,48,0
58,3,10,29.6,0
58,3,15,9.8,0
58,3,20,1.6,0
58,3,25,6,0
58,3,30,0.6,0
58,3,35,0.6,0
58,3,40,1,0
58,3,45,2,0
58,3,50,0.4,0
58,3,55,1.4,0
58,4,0,1.6,0
58,4,5,0.4,0
58,4,10,0.2,0
58,4,15,1,0
58,4,20,1.8,0
58,4,25,3.2,0
58,4,30,11.6,0
58,4,35,6.2,0
58,4,40,19.4,0
58,4,45,9.8,0
58,4,50,31.8,0
58,4,55,24,0
58,5,0,37.4,0
58,5,5,37.2,0
58,5,10,26.6,0
58,5,15,3.4,0
58,5,20,45.4,0
58,5,25,24.8,0
58,5,30,44.2,0
58,5,35,38.2,0
58,5,40,15.4,0
58,5,45,39.6,0
58,5,50,21.2,0
58,5,55,24.6,0
58,6,0,43.2,180.6
58,6,5,19.2,224.8
58,6,10,3.2,221.4
58,6,15,32.4,214.4
58,6,20,34.2,210
58,6,25,44.4,209.2
58,6,30,44.2,212.2
58,6,35,28.2,214
58,6,40,7.4,207.2
58,6,45,15.6,210
58,6,50,2.6,209.6
58,6,55,0.4,214.2
58,7,0,1.4,207.8
58,7,5,1.8,210.2
58,7,10,10,212
58,7,15,34.2,208.4
58,7,20,19.2,213.8
58,7,25,25.6,220.6
58,7,30,12.6,217.8
58,7,35,1.8,213.8
58,7,40,28,211.2
58,7,45,15.4,220.6
58,7,50,0.6,216.2
58,7,55,0,212
58,8,0,0,212
58,8,5,0.4,216.8
58,8,10,0,215
58,8,15,0,214.6
58,8,20,0,216
58,8,25,0,212.6
58,8,30,0,214.2
58,8,35,0,214.2
58,8,40,0,216.4
58,8,45,0,217
58,8,50,0,218.6
58,8,55,0,221.4
58,9,0,0,211.6
58,9,5,0,211.6
58,9,10,0,219.8
58,9,15,0.4,205.8
58,9,20,0,212.4
58,9,25,0,214.2
58,9,30,2.6,213
58,9,35,17.4,204
58,9,40,4.2,211
58,9,45,0,210.4
58,9,50,0.4,209.6
58,9,55,0,212.6
58,10,0,0,211.2
58,10,5,0.4,210.8
58,10,10,0,207.2
58,10,15,0,209.2
58,10,20,0,210.6
58,10,25,0,207.8
58,10,30,0.6,212.2
58,10,35,0,202.2
58,10,40,0,209.4
58,10,45,0,211.8
58,10,50,0.2,204.2
58,10,55,0,213.4
58,11,0,1,208.4
58,11,5,0,214.2
58,11,10,0,210
58,11,15,0,205.2
58,11,20,0,203.4
58,11,25,0.4,207
58,11,30,0,209.4
58,11,35,0,214.2
58,11,40,0,215.6
58,11,45,0,212.2
58,11,50,4.8,203.2
58,11,55,0,217.6
58,12,0,0,208.4
58,12,5,0,216.2
58,12,10,0.4,211.8
58,12,15,0.2,208.8
58,12,20,0,210.6
58,12,25,0,218.6
58,12,30,0,207.8
58,12,35,3.2,213.4
58,12,40,3.4,210.4
58,12,45,1,206.2
58,12,50,14,206.8
58,12,55,27.6,208.6
58,13,0,14.2,217.8
58,13,5,12.8,208.2
58,13,10,12.4,216.4
58,13,15,0.2,211.4
58,13,20,0,210.6
58,13,25,0,215
58,13,30,0,219.4
58,13,35,0,212.2
58,13,40,0,212
58,13,45,0,209.8
58,13,50,0.4,215.4
58,13,55,0,207.6
58,14,0,0,218.6
58,14,5,0,218.4
58,14,10,0,206
58,14,15,0,212.4
58,14,20,0,211
58,14,25,0.4,216.2
58,14,30,0.4,214.4
58,14,35,0.2,210.4
58,14,40,0,212
58,14,45,0,217.4
58,14,50,0,210.6
58,14,55,0,211.4
58,15,0,0,216.2
58,15,5,0,219.4
58,15,10,0,216.6
58,15,15,1.6,213.6
58,15,20,0,214.8
58,15,25,0,209
58,15,30,2.2,212
58,15,35,12,209.6
58,15,40,9.8,217.2
58,15,45,21.8,211
58,15,50,38.8,217.4
58,15,55,20.8,212.4
58,16,0,21,212.8
58,16,5,19.8,223.8
58,16,10,44.8,208.4
58,16,15,28.2,208.4
58,16,20,4,217.6
58,16,25,0.2,212.6
58,16,30,0.4,212.8
58,16,35,0,213.8
58,16,40,0.4,215
58,16,45,0,212.6
58,16,50,1.2,211.2
58,16,55,0,212.8
58,17,0,0,214.4
58,17,5,0.8,209.4
58,17,10,0.4,215.6
58,17,15,0,217
58,17,20,0.2,217.8
58,17,25,1.4,211.4
58,17,30,1.4,210.8
58,17,35,26.6,204.4
58,17,40,13.4,212
58,17,45,7.8,214.8
58,17,50,0,211.2
58,17,55,0,207.4
58,18,0,0,44.2
58,18,5,2.6,0
58,18,10,5.4,0
58,18,15,18.2,0
58,18,20,46.6,0
58,18,25,57.4,0
58,18,30,41,0
58,18,35,37.4,0
58,18,40,35.2,0
58,18,45,31.8,0
58,18,50,35.4,0
58,18,55,35,0
58,19,0,30.6,0
58,19,5,12.8,0
58,19,10,31.2,0
58,19,15,26.6,0
58,19,20,22.8,0
58,19,25,6.8,0
58,19,30,23.8,0
58,19,35,38.4,0
58,19,40,42.6,0
58,19,45,4.8,0
58,19,50,1.6,0
58,19,55,0.8,0
58,20,0,0.2,0
58,20,5,0.2,0
58,20,10,11.8,0
58,20,15,23.2,0
58,20,20,23.6,0
58,20,25,24,0
58,20,30,52.8,0
58,20,35,32.2,0
58,20,40,34.2,0
58,20,45,36.6,0
58,20,50,35.4,0
58,20,55,32,0
58,21,0,42,0
58,21,5,46,0
58,21,10,27.8,0
58,21,15,16,0
58,21,20,9.6,0
58,21,25,31.6,0
58,21,30,41.4,0
58,21,35,32,0
58,21,40,34.6,0
58,21,45,24,0
58,21,50,39.6,0
58,21,55,25.6,0
58,22,0,26.4,0
58,22,5,17.4,0
58,22,10,14.2,0
58,22,15,42.6,0
58,22,20,42.2,0
58,22,25,19.2,0
58,22,30,4.6,0
58,22,35,10.6,0
58,22,40,32.2,0
58,22,45,1,0
58,22,50,3.6,0
58,22,55,1.2,0
58,23,0,0,0
58,23,5,0.4,0
58,23,10,0.4,0
58,23,15,0.6,0
58,23,20,0.4,0
58,23,25,0,0
58,23,30,0,0
58,23,35,0,0
58,23,40,0,0
58,23,45,0,0
58,23,50,0,0
58,23,55,0.8,0
59,0,0,0,0
59,0,5,0,0
59,0,10,0,0
59,0,15,0.8,0
59,0,20,0,0
59,0,25,0,0
59,0,30,0,0
59,0,35,0.8,0
59,0,40,14.2,0
59,0,45,3.4,0
59,0,50,0,0
59,0,55,0.8,0
59,1,0,0.4,0
59,1,5,0.2,0
59,1,10,0.6,0
59,1,15,0,0
59,1,20,0.2,0
59,1,25,0.2,0
59,1,30,0.2,0
59,1,35,0,0
59,1,40,0.4,0
59,1,45,0,0
59,1,50,0,0
59,1,55,0,0
59,2,0,0,0
59,2,5,0.4,0
59,2,10,0,0
59,2,15,0,0
59,2,20,6.8,0
59,2,25,6.8,0
59,2,30,47,0
59,2,35,2.2,0
59,2,40,4,0
59,2,45,35.2,0
59,2,50,60.8,0
59,2,55,26.2,0
59,3,0,20.2,0
59,3,5,24.2,0
59,3,10,8.8,0
59,3,15,8.6,0
59,3,20,22.6,0
59,3,25,7.4,0
59,3,30,30.2,0
59,3,35,44,0
59,3,40,16.6,0
59,3,45,2.2,0
59,3,50,4,0
59,3,55,0.6,0
59,4,0,0,0
59,4,5,0.2,0
59,4,10,0.2,0
59,4,15,0,0
59,4,20,0,0
59,4,25,0.4,0
59,4,30,0,0
59,4,35,0,0
59,4,40,0.6,0
59,4,45,0.6,0
59,4,50,0.8,0
59,4,55,5.4,0
59,5,0,16,0
59,5,5,21.2,0
59,5,10,56,0
59,5,15,16.2,0
59,5,20,6.2,0
59,5,25,44.6,0
59,5,30,29,0
59,5,35,33.6,0
59,5,40,35.6,0
59,5,45,11.6,0
59,5,50,20.4,0
59,5,55,41.8,0
59,6,0,23.6,184.8
59,6,5,7,221.8
59,6,10,43.4,225.8
59,6,15,29.6,214.6
59,6,20,24.6,218.6
59,6,25,13.2,213
59,6,30,44.6,215.4
59,6,35,43.8,206.8
59,6,40,43.4,216.2
59,6,45,35.8,211.4
59,6,50,24.8,214.6
59,6,55,22,217.8
59,7,0,21.6,214.6
59,7,5,16,213.6
59,7,10,4.8,218
59,7,15,0.8,216.4
59,7,20,0,215
59,7,25,0,211.6
59,7,30,0,219
59,7,35,0,211.4
59,7,40,0,209.6
59,7,45,0,215.4
59,7,50,0,213.4
59,7,55,0,215.6
59,8,0,0,218
59,8,5,0,219
59,8,10,0.4,207
59,8,15,0,215.6
59,8,20,0,214
59,8,25,0,213.8
59,8,30,0.4,216.4
59,8,35,0,213.4
59,8,40,0,204.4
59,8,45,0,211.4
59,8,50,0,208.2
59,8,55,0,215.2
59,9,0,0.6,216.2
59,9,5,2.6,214.4
59,9,10,18.6,214.4
59,9,15,19.2,220.4
59,9,20,29.8,208.6
59,9,25,35.6,216.4
59,9,30,14.8,207.8
59,9,35,34.8,208.8
59,9,40,17.2,221
59,9,45,0.4,220.8
59,9,50,0.2,218
59,9,55,0,213.2
59,10,0,0,219.6
59,10,5,0,219.4
59,10,10,0,215.8
59,10,15,0.4,218
59,10,20,0,221.8
59,10,25,0,211.6
59,10,30,0.8,215.8
59,10,35,0,215
59,10,40,0,215.6
59,10,45,0,218.8
59,10,50,0,223.4
59,10,55,0,222
59,11,0,0,214.4
59,11,5,0,215
59,11,10,0,214.8
59,11,15,0,214.4
59,11,20,0,220.6
59,11,25,0.6,226
59,11,30,0,214
59,11,35,0,215.4
59,11,40,0,212.8
59,11,45,0.2,212.6
59,11,50,0,225
59,11,55,0,217.8
59,12,0,0.4,220.8
59,12,5,0,218.2
59,12,10,0,214.2
59,12,15,0.4,215.4
59,12,20,2.8,217.4
59,12,25,20.4,213.2
59,12,30,25.8,213.6
59,12,35,4.8,214.4
59,12,40,1.8,214.6
59,12,45,4.8,220.4
59,12,50,0.8,223
59,12,55,0,221
59,13,0,0,216.8
59,13,5,0.2,218
59,13,10,1.8,217.4
59,13,15,0.6,217
59,13,20,0,213.2
59,13,25,0,215
59,13,30,0,211
59,13,35,0,214.2
59,13,40,0,218
59,13,45,0,220.2
59,13,50,0.2,224.8
59,13,55,0,213.8
59,14,0,0,214.4
59,14,5,0,216.4
59,14,10,0,214.8
59,14,15,0.2,221
59,14,20,0,217
59,14,25,0,214.6
59,14,30,0,217.2
59,14,35,0,216.6
59,14,40,0,216.4
59,14,45,0.6,216.6
59,14,50,2.2,217
59,14,55,0.6,210
59,15,0,15.8,220.2
59,15,5,12,212.2
59,15,10,9.6,214.4
59,15,15,1.6,222
59,15,20,0.4,217.4
59,15,25,3.6,216.8
59,15,30,1.8,220
59,15,35,0.4,219
59,15,40,0.6,216.4
59,15,45,0.2,218.6
59,15,50,0,220
59,15,55,0.4,219.2
59,16,0,0.8,218.6
59,16,5,0,219
59,16,10,0,211.8
59,16,15,0,222.2
59,16,20,0.2,218.6
59,16,25,0,220.2
59,16,30,15.6,218.4
59,16,35,2.6,212.8
59,16,40,8.2,219.8
59,16,45,0.4,219.2
59,16,50,39,211.6
59,16,55,15.8,212.6
59,17,0,7.8,218.2
59,17,5,0,214
59,17,10,0,216
59,17,15,0,213.2
59,17,20,0,220.2
59,17,25,0.8,214
59,17,30,0.2,219.6
59,17,35,0,215.6
59,17,40,0,212.6
59,17,45,0,213.4
59,17,50,0,214
59,17,55,0,220
59,18,0,0,85.6
59,18,5,2,0
59,18,10,4.4,0
59,18,15,1,0
59,18,20,14.6,0
59,18,25,19.6,0
59,18,30,43.8,0
59,18,35,45.6,0
59,18,40,26.6,0
59,18,45,38.6,0
59,18,50,53,0
59,18,55,16.4,0
59,19,0,27.2,0
59,19,5,44,0
59,19,10,33.6,0
59,19,15,6.6,0
59,19,20,2.8,0
59,19,25,1.2,0
59,19,30,0.4,0
59,19,35,1.4,0
59,19,40,0,0
59,19,45,0.6,0
59,19,50,2.6,0
59,19,55,2.4,0
59,20,0,0,0
59,20,5,2,0
59,20,10,18.4,0
59,20,15,5.6,0
59,20,20,22.8,0
59,20,25,31.2,0
59,20,30,49.6,0
59,20,35,59.4,0
59,20,40,44.2,0
59,20,45,35.4,0
59,20,50,41,0
59,20,55,31.4,0
59,21,0,34.6,0
59,21,5,14.8,0
59,21,10,21.4,0
59,21,15,28.2,0
59,21,20,27,0
59,21,25,36.4,0
59,21,30,44,0
59,21,35,18,0
59,21,40,29.8,0
59,21,45,5.4,0
59,21,50,4.4,0
59,21,55,11.2,0
59,22,0,26.8,0
59,22,5,29.8,0
59,22,10,33.4,0
59,22,15,39.2,0
59,22,20,42.8,0
59,22,25,30.2,0
59,22,30,42.6,0
59,22,35,29.2,0
59,22,40,29.6,0
59,22,45,34.4,0
59,22,50,30.4,0
59,22,55,55.4,0
59,23,0,15,0
59,23,5,1.2,0
59,23,10,1.8,0
59,23,15,0.6,0
59,23,20,1.8,0
59,23,25,0.2,0
59,23,30,1.4,0
59,23,35,2.6,0
59,23,40,5.4,0
59,23,45,9,0
59,23,50,36.6,0
59,23,55,51,0
60,0,0,25,0
60,0,5,39.4,0
60,0,10,39.6,0
60,0,15,49.8,0
60,0,20,21.8,0
60,0,25,27.6,0
60,0,30,11.8,0
60,0,35,17.2,0
60,0,40,43,0
60,0,45,15,0
60,0,50,0.8,0
60,0,55,1.2,0
60,1,0,4.6,0
60,1,5,34.8,0
60,1,10,21.4,0
60,1,15,42,0
60,1,20,46.4,0
60,1,25,38,0
60,1,30,1.6,0
60,1,35,0.8,0
60,1,40,0.2,0
60,1,45,1.4,0
60,1,50,2.2,0
60,1,55,19,0
60,2,0,44.6,0
60,2,5,10.2,0
60,2,10,22.8,0
60,2,15,0.6,0
60,2,20,1.6,0
60,2,25,0,0
60,2,30,3,0
60,2,35,1.4,0
60,2,40,31.2,0
60,2,45,42.4,0
60,2,50,1,0
60,2,55,11,0
60,3,0,29.8,0
60,3,5,7.4,0
60,3,10,59.8,0
60,3,15,41,0
60,3,20,23.6,0
60,3,25,17,0
60,3,30,35.8,0
60,3,35,33.4,0
60,3,40,38.2,0
60,3,45,0,0
60,3,50,51.4,0
60,3,55,0,0
60,4,0,23.4,0
60,4,5,16.6,0
60,4,10,21.2,0
60,4,15,40.6,0
60,4,20,31.8,0
60,4,25,30.6,0
60,4,30,18.2,0
60,4,35,25.8,0
60,4,40,29.2,0
60,4,45,28.2,0
60,4,50,12.6,0
60,4,55,45.6,0
60,5,0,0.8,0
60,5,5,3.2,0
60,5,10,32.6,0
60,5,15,21,0
60,5,20,24.4,0
60,5,25,43.4,0
60,5,30,10.8,0
60,5,35,1.2,0
60,5,40,0.4,0
60,5,45,0.2,0
60,5,50,1,0
60,5,55,0.6,0
60,6,0,23.6,177.8
60,6,5,32.2,209
60,6,10,14.8,217.4
60,6,15,0,221.8
60,6,20,2,221.2
60,6,25,0.8,213.8
60,6,30,0,217.2
60,6,35,0,219.6
60,6,40,0,216.4
60,6,45,0,218.2
60,6,50,0,215.2
60,6,55,0,222.2
60,7,0,0,221.6
60,7,5,0,216
60,7,10,4.6,210.2
60,7,15,28.2,218.8
60,7,20,31.6,207.6
60,7,25,3.6,211.6
60,7,30,3.2,218
60,7,35,0,213
60,7,40,0,215.6
60,7,45,0,211
60,7,50,0,214.6
60,7,55,0,213.8
60,8,0,2,214
60,8,5,0.4,208.8
60,8,10,0.4,213.6
60,8,15,0,219.6
60,8,20,0.8,210
60,8,25,1.4,214.2
60,8,30,0,215.6
60,8,35,0.4,215.6
60,8,40,0.6,215.4
60,8,45,0.6,220
60,8,50,0,212.8
60,8,55,1.2,210
60,9,0,0,220
60,9,5,0.8,213
60,9,10,0.6,208.8
60,9,15,1.2,208.2
60,9,20,0.6,208.8
60,9,25,0.6,208.4
60,9,30,0,223
60,9,35,0.4,213.8
60,9,40,0,218
60,9,45,0,211
60,9,50,0.8,219.2
60,9,55,0,210.8
60,10,0,0,220.4
60,10,5,0.4,212.6
60,10,10,0.2,218
60,10,15,0,214.2
60,10,20,0.6,211.4
60,10,25,0.8,214.8
60,10,30,0,216.2
60,10,35,0.8,215.8
60,10,40,0.8,211.6
60,10,45,4.6,209.8
60,10,50,8,210.8
60,10,55,19.4,210.2
60,11,0,7.6,213.4
60,11,5,0.8,218.2
60,11,10,4.2,210
60,11,15,0.4,212.6
60,11,20,0,215.2
60,11,25,0,212.2
60,11,30,0.2,215
60,11,35,0,207.8
60,11,40,0.2,209.8
60,11,45,0.4,210
60,11,50,0,215.2
60,11,55,1.2,209.6
60,12,0,0.2,207
60,12,5,0.8,214
60,12,10,0,213.8
60,12,15,0,210
60,12,20,1,216.4
60,12,25,0,214.6
60,12,30,0,212
60,12,35,0,217.8
60,12,40,0,208.6
60,12,45,0,211.8
60,12,50,0.2,211.4
60,12,55,0.2,216.4
60,13,0,0,214
60,13,5,3.4,211.6
60,13,10,12.6,208.4
60,13,15,12,215.8
60,13,20,27.2,205
60,13,25,10.2,219.2
60,13,30,26,220.8
60,13,35,4.8,206.8
60,13,40,18,208.4
60,13,45,0.8,211.2
60,13,50,26.2,214.6
60,13,55,33.8,210.2
60,14,0,5.8,209.8
60,14,5,0.6,208.2
60,14,10,0.8,208.4
60,14,15,0,214.8
60,14,20,0,215
60,14,25,0,210.6
60,14,30,0,208.2
60,14,35,0,212
60,14,40,0.4,212.6
60,14,45,0.4,215
60,14,50,0,209.4
60,14,55,0,212.4
60,15,0,0,213
60,15,5,0.2,216.4
60,15,10,0,213.8
60,15,15,0.4,207.6
60,15,20,0,210.4
60,15,25,0.6,217.2
60,15,30,0,209.8
60,15,35,0,215.4
60,15,40,0,207.6
60,15,45,0,208.2
60,15,50,0.2,209.2
60,15,55,0,211.2
60,16,0,1.2,208.4
60,16,5,5.2,209.2
60,16,10,27.8,205.6
60,16,15,8.8,210.8
60,16,20,13.2,215
60,16,25,0.8,213.4
60,16,30,0.2,214
60,16,35,0,215.2
60,16,40,0.4,214.4
60,16,45,0,216
60,16,50,0,213
60,16,55,0,216
60,17,0,0.2,213
60,17,5,0,207.8
60,17,10,0.8,217.4
60,17,15,0,219
60,17,20,0.4,213.4
60,17,25,0.6,216
60,17,30,3.8,204.2
60,17,35,9.4,213.4
60,17,40,22.6,214.2
60,17,45,5.2,216.8
60,17,50,1.8,215.8
60,17,55,0,214.6
60,18,0,0.4,42.6
60,18,5,0,0
60,18,10,0.8,0
60,18,15,1.6,0
60,18,20,5,0
60,18,25,12.2,0
60,18,30,23.6,0
60,18,35,31.2,0
60,18,40,42.2,0
60,18,45,35.8,0
60,18,50,37.4,0
60,18,55,13.2,0
60,19,0,34.4,0
60,19,5,3.4,0
60,19,10,2.2,0
60,19,15,2.6,0
60,19,20,2.4,0
60,19,25,1.4,0
60,19,30,14.2,0
60,19,35,1.4,0
60,19,40,2.4,0
60,19,45,0.2,0
60,19,50,1.8,0
60,19,55,6.8,0
60,20,0,15,0
60,20,5,7.4,0
60,20,10,30.4,0
60,20,15,4.4,0
60,20,20,23.4,0
60,20,25,35.2,0
60,20,30,24.6,0
60,20,35,23,0
60,20,40,21,0
60,20,45,3.6,0
60,20,50,0.4,0
60,20,55,3.2,0
60,21,0,2.6,0
60,21,5,0.8,0
60,21,10,0.2,0
60,21,15,2.6,0
60,21,20,0.8,0
60,21,25,0,0
60,21,30,2.2,0
60,21,35,1.2,0
60,21,40,0.8,0
60,21,45,9.2,0
60,21,50,30.2,0
60,21,55,17.8,0
60,22,0,7.6,0
60,22,5,8.6,0
60,22,10,27.2,0
60,22,15,26.2,0
60,22,20,34,0
60,22,25,31.4,0
60,22,30,27.4,0
60,22,35,48.2,0
60,22,40,12.2,0
60,22,45,18,0
60,22,50,1.4,0
60,22,55,0,0
60,23,0,6,0
60,23,5,19.8,0
60,23,10,19.4,0
60,23,15,9.4,0
60,23,20,0.6,0
60,23,25,2.4,0
60,23,30,0,0
60,23,35,0,0
60,23,40,0,0
60,23,45,0,0
60,23,50,0,0
60,23,55,0.4,0
61,0,0,0,0
61,0,5,0.8,0
61,0,10,6,0
61,0,15,2.6,0
61,0,20,0.4,0
61,0,25,0,0
61,0,30,0.8,0
61,0,35,0.8,0
61,0,40,1.2,0
61,0,45,1.4,0
61,0,50,0.4,0
61,0,55,0.2,0
61,1,0,0.4,0
61,1,5,0,0
61,1,10,0.4,0
61,1,15,0.4,0
61,1,20,0,0
61,1,25,3.6,0
61,1,30,3.6,0
61,1,35,5.2,0
61,1,40,6.8,0
61,1,45,24.8,0
61,1,50,20.2,0
61,1,55,0,0
61,2,0,2.8,0
61,2,5,0.8,0
61,2,10,1.8,0
61,2,15,0,0
61,2,20,0,0
61,2,25,0.4,0
61,2,30,0.8,0
61,2,35,0.8,0
61,2,40,0.4,0
61,2,45,0,0
61,2,50,1,0
61,2,55,0.2,0
61,3,0,1.6,0
61,3,5,0.8,0
61,3,10,0,0
61,3,15,2.2,0
61,3,20,3.2,0
61,3,25,3.8,0
61,3,30,9.8,0
61,3,35,17,0
61,3,40,29.4,0
61,3,45,35.6,0
61,3,50,27.6,0
61,3,55,39.2,0
61,4,0,1,0
61,4,5,1.2,0
61,4,10,1.6,0
61,4,15,0.6,0
61,4,20,0,0
61,4,25,0.6,0
61,4,30,0,0
61,4,35,2.4,0
61,4,40,9.6,0
61,4,45,11.2,0
61,4,50,20.2,0
61,4,55,35.4,0
61,5,0,5.4,0
61,5,5,3.2,0
61,5,10,44.2,0
61,5,15,28.8,0
61,5,20,23.2,0
61,5,25,45.2,0
61,5,30,6.4,0
61,5,35,12,0
61,5,40,34.8,0
61,5,45,16.8,0
61,5,50,10.8,0
61,5,55,43.2,0
61,6,0,24.6,187
61,6,5,19.2,232
61,6,10,20.4,225.4
61,6,15,21.8,222
61,6,20,15,224.6
61,6,25,25,222.6
61,6,30,50.2,214.2
61,6,35,38.4,214
61,6,40,30.2,218.2
61,6,45,26.4,215.4
61,6,50,4.8,221
61,6,55,42.8,214.6
61,7,0,2.8,215.6
61,7,5,2.4,208.2
61,7,10,1,223.2
61,7,15,0,215.6
61,7,20,16.4,224.4
61,7,25,31.6,226
61,7,30,17.8,218.2
61,7,35,8.6,221.4
61,7,40,4.8,215.8
61,7,45,17.8,211.4
61,7,50,4.4,225.8
61,7,55,7.8,220.8
61,8,0,1,224.2
61,8,5,0.4,223.2
61,8,10,1.8,218.2
61,8,15,0.4,222.2
61,8,20,0,218.4
61,8,25,0,222.6
61,8,30,0.4,217
61,8,35,0,215.8
61,8,40,0,215.8
61,8,45,0,215.8
61,8,50,0,213.8
61,8,55,0,223.4
61,9,0,0.6,213.4
61,9,5,1,222
61,9,10,0,218.6
61,9,15,0.6,215
61,9,20,2,214.4
61,9,25,1,212.2
61,9,30,0.4,223.6
61,9,35,0,217
61,9,40,0,224
61,9,45,0,217.8
61,9,50,0,218.4
61,9,55,0,220.6
61,10,0,0,210.2
61,10,5,0,217.8
61,10,10,0,216.4
61,10,15,0,214.6
61,10,20,0.4,213.2
61,10,25,0.8,217
61,10,30,0.2,213.8
61,10,35,0,217.2
61,10,40,2.6,213
61,10,45,9.4,219
61,10,50,22.4,214.2
61,10,55,16.2,213.8
61,11,0,40.8,213.2
61,11,5,17.4,211.8
61,11,10,36,212.8
61,11,15,14.6,214.2
61,11,20,0,217.2
61,11,25,0,217.6
61,11,30,0,217.4
61,11,35,0,220
61,11,40,0,213
61,11,45,0,213
61,11,50,0,214
61,11,55,0.4,213
61,12,0,0,218.2
61,12,5,0,210.4
61,12,10,0,215.6
61,12,15,0,213.8
61,12,20,0,213
61,12,25,0.4,213.6
61,12,30,0,211.2
61,12,35,0,212.6
61,12,40,0,210.8
61,12,45,0.2,213.8
61,12,50,0,213.6
61,12,55,0,211.6
61,13,0,0.2,212
61,13,5,0.4,215.4
61,13,10,1.2,215.8
61,13,15,0.6,214.4
61,13,20,6.8,208.2
61,13,25,7.2,216.4
61,13,30,0.2,212.8
61,13,35,26,211.6
61,13,40,4,210.4
61,13,45,0,212.6
61,13,50,0,215.2
61,13,55,0,210.2
61,14,0,0,216
61,14,5,0,213.8
61,14,10,0,217.4
61,14,15,0,214.2
61,14,20,0,212.2
61,14,25,0,218
61,14,30,0,215.6
61,14,35,0,214
61,14,40,1.2,213
61,14,45,0,211.8
61,14,50,0.2,215.6
61,14,55,0.4,216
61,15,0,0,214.8
61,15,5,0.2,212.8
61,15,10,0,207.6
61,15,15,2.4,217.4
61,15,20,0.4,213.4
61,15,25,29,209
61,15,30,42.2,212
61,15,35,10.2,209.4
61,15,40,14.8,209
61,15,45,0,216
61,15,50,0,211.4
